"Salesprice","Seller","Fueltype","Gearbox","Mileage","Year","Cartype","Drivetype","Horspower","Color","Brand","Modell","Region"
79000,"Företag","Miljöbränsle/Hybrid","Manuell",20596,2014,"Halvkombi","Tvåhjulsdriven",123,"Silver","Volkswagen","golf","Dalarna"
144900,"Företag","Bensin","Automat",17500,2014,"Halvkombi","Tvåhjulsdriven",233,"Svart","Volkswagen","golf","Dalarna"
39900,"Företag","Miljöbränsle/Hybrid","Manuell",23822,2010,"Kombi","Tvåhjulsdriven",102,"Brun","Volkswagen","golf","Dalarna"
89900,"Privat","Diesel","Automat",24011,2015,"Kombi","Fyrhjulsdriven",177,"Vit","Volkswagen","passat","Dalarna"
299800,"Företag","Miljöbränsle/Hybrid","Automat",7208,2021,"Kombi","Tvåhjulsdriven",157,"Blå","Volkswagen","arteon","Dalarna"
269900,"Företag","Bensin","Automat",4319,2022,"Kombi","Tvåhjulsdriven",132,"Svart","Volkswagen","golf","Dalarna"
169900,"Privat","Diesel","Automat",17306,2017,"Kombi","Fyrhjulsdriven",191,"Orange","Volkswagen","passat","Dalarna"
90000,"Privat","Bensin","Automat",16636,2010,"Suv","Fyrhjulsdriven",281,"Blå","Volkswagen","touareg","Dalarna"
224800,"Företag","Miljöbränsle/Hybrid","Automat",4028,2020,"Halvkombi","Tvåhjulsdriven",150,"Vit","Volkswagen","golf","Dalarna"
249900,"Företag","Diesel","Automat",13540,2021,"Kombi","Fyrhjulsdriven",200,"Vit","Volkswagen","passat","Dalarna"
214900,"Företag","Bensin","Manuell",5849,2020,"Suv","Tvåhjulsdriven",117,"Vit","Volkswagen","t-roc","Dalarna"
65000,"Privat","Diesel","Manuell",24960,2014,"Kombi","Fyrhjulsdriven",141,"Vit","Volkswagen","passat","Dalarna"
329900,"Företag","El","Automat",3713,2022,"Suv","Tvåhjulsdriven",207,"Grå","Volkswagen","ID.4","Dalarna"
238800,"Företag","Diesel","Automat",12948,2017,"Suv","Fyrhjulsdriven",191,"Svart","Volkswagen","tiguan","Dalarna"
228900,"Företag","Diesel","Automat",10482,2020,"Kombi","Fyrhjulsdriven",184,"Grå","Volkswagen","golf","Dalarna"
169900,"Företag","Diesel","Automat",15132,2016,"Suv","Fyrhjulsdriven",184,"Vit","Volkswagen","tiguan","Dalarna"
119000,"Företag","Bensin","Manuell",18000,2015,"Suv","Fyrhjulsdriven",161,"Vit","Volkswagen","tiguan","Dalarna"
77000,"Företag","Diesel","Manuell",16200,2011,"Halvkombi","Tvåhjulsdriven",105,"Grå","Volkswagen","golf","Dalarna"
109000,"Företag","Bensin","Manuell",17890,2013,"Suv","Fyrhjulsdriven",161,"Blå","Volkswagen","tiguan","Dalarna"
86000,"Privat","Miljöbränsle/Hybrid","Manuell",15201,2016,"Kombi","Tvåhjulsdriven",126,"Svart","Volkswagen","golf","Dalarna"
234900,"Företag","Diesel","Automat",12500,2017,"Suv","Fyrhjulsdriven",192,"Vit","Volkswagen","tiguan","Dalarna"
389000,"Företag","El","Automat",6007,2022,"Suv","Fyrhjulsdriven",304,"Grå","Volkswagen","ID.4","Dalarna"
299000,"Företag","Bensin","Automat",10826,2018,"Halvkombi","Fyrhjulsdriven",310,"Vit","Volkswagen","golf","Dalarna"
184900,"Företag","Bensin","Manuell",4158,2022,"Suv","Tvåhjulsdriven",96,"Vit","Volkswagen","T-Cross","Dalarna"
163900,"Privat","Bensin","Manuell",15487,2011,"Halvkombi","Fyrhjulsdriven",271,"Röd","Volkswagen","golf","Dalarna"
232700,"Företag","Diesel","Automat",9627,2017,"Kombi","Fyrhjulsdriven",191,"Vit","Volkswagen","passat","Dalarna"
249000,"Företag","Bensin","Automat",9829,2018,"Halvkombi","Tvåhjulsdriven",245,"Vit","Volkswagen","golf","Dalarna"
115000,"Privat","Diesel","Automat",25370,2015,"Kombi","Fyrhjulsdriven",191,"Svart","Volkswagen","passat","Dalarna"
259900,"Företag","Bensin","Automat",6047,2022,"Suv","Tvåhjulsdriven",151,"Grå","Volkswagen","t-roc","Dalarna"
153900,"Företag","Bensin","Manuell",5250,2019,"Halvkombi","Tvåhjulsdriven",96,"Vit","Volkswagen","polo","Dalarna"
79800,"Företag","Bensin","Manuell",24426,2014,"Suv","Fyrhjulsdriven",161,"Vit","Volkswagen","tiguan","Dalarna"
229500,"Företag","El","Automat",7000,2022,"Halvkombi","Tvåhjulsdriven",207,"Grå","Volkswagen","ID.3","Dalarna"
20000,"Privat","Bensin","Manuell",15542,2002,"Halvkombi","Tvåhjulsdriven",75,"Silver","Volkswagen","polo","Dalarna"
319900,"Företag","Diesel","Automat",8200,2022,"Suv","Fyrhjulsdriven",203,"Grå","Volkswagen","golf","Dalarna"
239000,"Privat","Miljöbränsle/Hybrid","Automat",5711,2020,"Halvkombi","Tvåhjulsdriven",204,"Vit","Volkswagen","golf","Dalarna"
274900,"Företag","Diesel","Automat",10268,2018,"Halvkombi","Fyrhjulsdriven",240,"Blå","Volkswagen","arteon","Dalarna"
39900,"Företag","Bensin","Manuell",17870,2006,"Kombi","Tvåhjulsdriven",150,"Blå","Volkswagen","passat","Dalarna"
249900,"Företag","Diesel","Automat",18199,2014,"Suv","Fyrhjulsdriven",344,"Brun","Volkswagen","touareg","Dalarna"
75000,"Privat","Diesel","Automat",14430,2012,"Familjebuss","Tvåhjulsdriven",105,"Vit","Volkswagen","touran","Dalarna"
62000,"Privat","Miljöbränsle/Hybrid","Automat",21700,2012,"Kombi","Tvåhjulsdriven",150,"Vit","Volkswagen","passat","Dalarna"
359900,"Företag","El","Automat",8821,2022,"Suv","Fyrhjulsdriven",304,"Grå","Volkswagen","ID.4","Dalarna"
239900,"Företag","Miljöbränsle/Hybrid","Automat",10039,2020,"Kombi","Tvåhjulsdriven",221,"Grå","Volkswagen","passat","Dalarna"
79000,"Privat","Diesel","Manuell",22800,2014,"Kombi","Tvåhjulsdriven",105,"Silver","Volkswagen","golf","Dalarna"
248900,"Företag","Bensin","Automat",11100,2021,"Suv","Tvåhjulsdriven",151,"Grå","Volkswagen","tiguan","Dalarna"
12000,"Privat","Bensin","Manuell",27533,2006,"Kombi","Tvåhjulsdriven",150,"Blå","Volkswagen","passat","Dalarna"
114900,"Företag","Bensin","Manuell",7600,2014,"Halvkombi","Tvåhjulsdriven",90,"Vit","Volkswagen","polo","Dalarna"
44900,"Företag","Miljöbränsle/Hybrid","Automat",26244,2010,"Kombi","Tvåhjulsdriven",150,"Silver","Volkswagen","passat","Dalarna"
359500,"Företag","El","Automat",6759,2022,"Suv","Fyrhjulsdriven",304,"Grå","Volkswagen","ID.4","Dalarna"
204900,"Företag","Bensin","Manuell",4560,2022,"Suv","Tvåhjulsdriven",112,"Vit","Volkswagen","t-roc","Dalarna"
235000,"Företag","Bensin","Automat",14000,2017,"Suv","Fyrhjulsdriven",183,"Vit","Volkswagen","tiguan","Dalarna"
159800,"Företag","Diesel","Automat",11797,2016,"Kombi","Tvåhjulsdriven",111,"Vit","Volkswagen","golf","Dalarna"
89900,"Företag","Diesel","Automat",28000,2015,"Kombi","Fyrhjulsdriven",177,"Silver","Volkswagen","passat","Dalarna"
389900,"Företag","El","Automat",5274,2022,"Suv","Fyrhjulsdriven",304,"Silver","Volkswagen","ID.5","Dalarna"
254500,"Företag","Bensin","Automat",12728,2022,"Suv","Fyrhjulsdriven",192,"Gul","Volkswagen","t-roc","Dalarna"
689500,"Företag","Miljöbränsle/Hybrid","Automat",6220,2022,"Suv","Fyrhjulsdriven",468,"Vit","Volkswagen","touareg","Dalarna"
149500,"Företag","Bensin","Manuell",5446,2018,"Kombi","Tvåhjulsdriven",96,"Vit","Volkswagen","polo","Dalarna"
52000,"Privat","Miljöbränsle/Hybrid","Manuell",18919,2010,"Halvkombi","Tvåhjulsdriven",102,"Grå","Volkswagen","golf","Dalarna"
19900,"Företag","Miljöbränsle/Hybrid","Manuell",23000,2009,"Kombi","Tvåhjulsdriven",102,"Röd","Volkswagen","golf","Dalarna"
69900,"Företag","Diesel","Manuell",17800,2013,"Halvkombi","Tvåhjulsdriven",90,"Silver","Volkswagen","polo","Dalarna"
189000,"Privat","Diesel","Automat",20400,2015,"Kombi","Fyrhjulsdriven",241,"Svart","Volkswagen","passat","Dalarna"
15000,"Privat","Miljöbränsle/Hybrid","Manuell",29344,2009,"Kombi","Tvåhjulsdriven",102,"Silver","Volkswagen","golf","Dalarna"
239500,"Företag","El","Automat",5532,2021,"Halvkombi","Tvåhjulsdriven",207,"Grå","Volkswagen","ID.3","Dalarna"
264900,"Företag","El","Automat",5233,2022,"Halvkombi","Tvåhjulsdriven",207,"Silver","Volkswagen","ID.3","Dalarna"
49900,"Företag","Diesel","Manuell",25802,2012,"Halvkombi","Tvåhjulsdriven",105,"Röd","Volkswagen","golf","Dalarna"
99900,"Företag","Diesel","Automat",22739,2012,"Kombi","Fyrhjulsdriven",170,"Vit","Volkswagen","passat","Dalarna"
174900,"Företag","Diesel","Manuell",21567,2018,"Familjebuss","Fyrhjulsdriven",150,"Svart","Volkswagen","sharan","Dalarna"
339500,"Företag","El","Automat",10884,2022,"Suv","Fyrhjulsdriven",304,"Blå","Volkswagen","ID.4","Dalarna"
199900,"Företag","Diesel","Automat",18095,2016,"Suv","Fyrhjulsdriven",204,"Grå","Volkswagen","touareg","Dalarna"
199000,"Företag","Diesel","Automat",10200,2016,"Kombi","Fyrhjulsdriven",192,"Silver","Volkswagen","passat","Dalarna"
69900,"Företag","Diesel","Automat",22199,2010,"Familjebuss","Tvåhjulsdriven",105,"Vit","Volkswagen","touran","Dalarna"
149900,"Företag","Bensin","Manuell",14098,2020,"Halvkombi","Tvåhjulsdriven",96,"Vit","Volkswagen","polo","Dalarna"
49900,"Företag","Bensin","Manuell",18675,2008,"Halvkombi","Tvåhjulsdriven",141,"Blå","Volkswagen","golf","Dalarna"
229500,"Företag","Bensin","Automat",13600,2018,"Suv","Fyrhjulsdriven",150,"Röd","Volkswagen","tiguan","Dalarna"
329900,"Företag","Diesel","Automat",9000,2021,"Kombi","Fyrhjulsdriven",203,"Silver","Volkswagen","arteon","Dalarna"
248800,"Företag","Diesel","Automat",9958,2021,"Kombi","Tvåhjulsdriven",116,"Svart","Volkswagen","golf","Örebro"
248800,"Företag","Miljöbränsle/Hybrid","Automat",9963,2022,"Kombi","Tvåhjulsdriven",218,"Röd","Volkswagen","passat","Örebro"
314800,"Företag","Miljöbränsle/Hybrid","Automat",5909,2021,"Halvkombi","Tvåhjulsdriven",245,"Svart","Volkswagen","golf","Örebro"
70000,"Privat","Diesel","Manuell",18423,2013,"Kombi","Tvåhjulsdriven",105,"Vit","Volkswagen","golf","Örebro"
214900,"Företag","Bensin","Manuell",4775,2022,"Halvkombi","Tvåhjulsdriven",111,"Vit","Volkswagen","golf","Örebro"
61900,"Företag","Miljöbränsle/Hybrid","Manuell",15900,2010,"Halvkombi","Tvåhjulsdriven",102,"Blå","Volkswagen","golf","Örebro"
214800,"Företag","Bensin","Automat",10112,2020,"Halvkombi","Tvåhjulsdriven",150,"Vit","Volkswagen","golf","Örebro"
49900,"Företag","Bensin","Manuell",18600,2011,"Halvkombi","Tvåhjulsdriven",123,"Blå","Volkswagen","golf","Örebro"
20000,"Privat","Bensin","Manuell",16900,2006,"Halvkombi","Tvåhjulsdriven",75,"Grå","Volkswagen","polo","Örebro"
19900,"Privat","Bensin","Manuell",16449,2008,"Halvkombi","Tvåhjulsdriven",102,"Grå","Volkswagen","golf","Örebro"
204800,"Företag","Bensin","Automat",18151,2018,"Familjebuss","Tvåhjulsdriven",150,"Grå","Volkswagen","touran","Örebro"
118900,"Företag","Diesel","Automat",17889,2015,"Kombi","Tvåhjulsdriven",105,"Vit","Volkswagen","golf","Örebro"
258000,"Företag","Bensin","Automat",4142,2022,"Kombi","Tvåhjulsdriven",131,"Vit","Volkswagen","golf","Örebro"
64800,"Företag","Diesel","Manuell",16900,2012,"Familjebuss","Tvåhjulsdriven",102,"Vit","Volkswagen","caddy","Örebro"
89000,"Företag","Bensin","Automat",19999,2011,"Halvkombi","Tvåhjulsdriven",161,"Vit","Volkswagen","scirocco","Örebro"
99900,"Företag","Bensin","Automat",18700,2013,"Halvkombi","Tvåhjulsdriven",123,"Vit","Volkswagen","golf","Örebro"
109700,"Företag","Diesel","Manuell",16914,2015,"Kombi","Fyrhjulsdriven",141,"Röd","Volkswagen","passat","Örebro"
209800,"Företag","Miljöbränsle/Hybrid","Automat",13330,2019,"Kombi","Tvåhjulsdriven",157,"Svart","Volkswagen","passat","Örebro"
173500,"Företag","Bensin","Manuell",9780,2018,"Kombi","Tvåhjulsdriven",150,"Svart","Volkswagen","passat","Örebro"
228800,"Företag","Diesel","Manuell",745,2021,"Halvkombi","Tvåhjulsdriven",116,"Vit","Volkswagen","golf","Örebro"
199800,"Företag","Diesel","Automat",20505,2020,"Kombi","Fyrhjulsdriven",191,"Röd","Volkswagen","passat","Örebro"
117800,"Företag","Diesel","Manuell",21329,2018,"Kombi","Fyrhjulsdriven",150,"Röd","Volkswagen","golf","Örebro"
204800,"Företag","Miljöbränsle/Hybrid","Automat",15583,2022,"Kombi","Tvåhjulsdriven",218,"Vit","Volkswagen","passat","Örebro"
246800,"Företag","Miljöbränsle/Hybrid","Automat",10705,2022,"Kombi","Tvåhjulsdriven",218,"Vit","Volkswagen","passat","Örebro"
199800,"Företag","Diesel","Automat",16376,2017,"Suv","Fyrhjulsdriven",191,"Svart","Volkswagen","tiguan","Örebro"
39900,"Privat","Bensin","Manuell",17697,2007,"Halvkombi","Tvåhjulsdriven",141,"Svart","Volkswagen","golf","Örebro"
57000,"Företag","Diesel","Automat",24600,2012,"Halvkombi","Tvåhjulsdriven",105,"Röd","Volkswagen","golf","Örebro"
132100,"Företag","Diesel","Manuell",8841,2016,"Kombi","Tvåhjulsdriven",111,"Röd","Volkswagen","golf","Örebro"
389900,"Företag","Miljöbränsle/Hybrid","Automat",7560,2021,"Suv","Tvåhjulsdriven",245,"Grå","Volkswagen","tiguan","Örebro"
284500,"Företag","Diesel","Automat",13223,2021,"Kombi","Fyrhjulsdriven",200,"Vit","Volkswagen","passat","Örebro"
324900,"Företag","Miljöbränsle/Hybrid","Automat",6937,2021,"Kombi","Tvåhjulsdriven",218,"Vit","Volkswagen","passat","Örebro"
259800,"Företag","Miljöbränsle/Hybrid","Automat",9346,2021,"Kombi","Tvåhjulsdriven",218,"Silver","Volkswagen","passat","Örebro"
218000,"Företag","Miljöbränsle/Hybrid","Automat",11053,2020,"Kombi","Tvåhjulsdriven",157,"Grå","Volkswagen","passat","Örebro"
28900,"Företag","Bensin","Automat",22600,2003,"Kombi","Tvåhjulsdriven",150,"Grå","Volkswagen","passat","Örebro"
119700,"Företag","Bensin","Manuell",10486,2016,"Kombi","Tvåhjulsdriven",111,"Blå","Volkswagen","golf","Örebro"
359800,"Företag","Diesel","Automat",6532,2019,"Suv","Fyrhjulsdriven",191,"Vit","Volkswagen","tiguan","Örebro"
299800,"Företag","Bensin","Automat",6082,2021,"Kombi","Tvåhjulsdriven",150,"Grå","Volkswagen","golf","Örebro"
227800,"Företag","Diesel","Automat",11768,2018,"Suv","Fyrhjulsdriven",191,"Vit","Volkswagen","tiguan","Örebro"
244900,"Företag","Miljöbränsle/Hybrid","Automat",4329,2020,"Halvkombi","Tvåhjulsdriven",204,"Svart","Volkswagen","golf","Örebro"
79900,"Företag","Bensin","Manuell",17342,2016,"Halvkombi","Tvåhjulsdriven",111,"Röd","Volkswagen","golf","Örebro"
178800,"Företag","Diesel","Automat",18631,2018,"Kombi","Fyrhjulsdriven",191,"Silver","Volkswagen","passat","Örebro"
298600,"Företag","Miljöbränsle/Hybrid","Automat",10219,2022,"Suv","Tvåhjulsdriven",245,"Silver","Volkswagen","tiguan","Örebro"
69900,"Företag","Diesel","Manuell",14600,2011,"Kombi","Tvåhjulsdriven",105,"Silver","Volkswagen","golf","Örebro"
250000,"Privat","Diesel","Automat",12606,2018,"Suv","Fyrhjulsdriven",191,"Svart","Volkswagen","tiguan","Örebro"
224800,"Företag","Diesel","Automat",10910,2018,"Kombi","Fyrhjulsdriven",191,"Vit","Volkswagen","passat","Örebro"
208900,"Företag","Bensin","Automat",12577,2020,"Halvkombi","Tvåhjulsdriven",150,"Vit","Volkswagen","golf","Örebro"
279800,"Företag","Diesel","Automat",12258,2018,"Familjebuss","Fyrhjulsdriven",184,"Silver","Volkswagen","sharan","Örebro"
157800,"Företag","Diesel","Automat",21299,2016,"Kombi","Fyrhjulsdriven",240,"Orange","Volkswagen","passat","Örebro"
224900,"Företag","Diesel","Automat",15881,2017,"Suv","Fyrhjulsdriven",240,"Svart","Volkswagen","tiguan","Örebro"
28900,"Företag","Bensin","Manuell",21299,2006,"Halvkombi","Tvåhjulsdriven",102,"Silver","Volkswagen","golf","Örebro"
299000,"Företag","El","Automat",7900,2021,"Suv","Tvåhjulsdriven",204,"Grå","Volkswagen","ID.4","Örebro"
169800,"Företag","Diesel","Automat",14076,2014,"Suv","Fyrhjulsdriven",204,"Grå","Volkswagen","touareg","Örebro"
235000,"Företag","Diesel","Automat",17600,2018,"Familjebuss","Fyrhjulsdriven",150,"Blå","Volkswagen","caddy","Örebro"
94900,"Företag","Diesel","Automat",18980,2012,"Kombi","Fyrhjulsdriven",170,"Brun","Volkswagen","passat","Örebro"
179900,"Företag","Diesel","Automat",27600,2017,"Kombi","Tvåhjulsdriven",150,"Grå","Volkswagen","transporter","Örebro"
184900,"Företag","Miljöbränsle/Hybrid","Automat",18090,2020,"Kombi","Tvåhjulsdriven",157,"Grå","Volkswagen","passat","Örebro"
142800,"Företag","Diesel","Manuell",18830,2012,"Familjebuss","Fyrhjulsdriven",141,"Grå","Volkswagen","sharan","Örebro"
139900,"Företag","Diesel","Manuell",11841,2013,"Halvkombi","Fyrhjulsdriven",150,"Svart","Volkswagen","golf","Örebro"
329000,"Företag","Diesel","Automat",9983,2022,"Kombi","Fyrhjulsdriven",200,"Silver","Volkswagen","passat","Örebro"
80000,"Privat","Diesel","Automat",14467,2011,"Coupé","Fyrhjulsdriven",170,"Brun","Volkswagen","passat","Örebro"
79900,"Företag","Miljöbränsle/Hybrid","Automat",11234,2010,"Familjebuss","Tvåhjulsdriven",150,"Grå","Volkswagen","touran","Örebro"
99000,"Privat","Diesel","Manuell",18030,2013,"Halvkombi","Tvåhjulsdriven",105,"Svart","Volkswagen","golf","Örebro"
140000,"Privat","Diesel","Automat",21150,2018,"Kombi","Tvåhjulsdriven",150,"Silver","Volkswagen","golf","Örebro"
104800,"Företag","Bensin","Manuell",13566,2015,"Halvkombi","Tvåhjulsdriven",105,"Vit","Volkswagen","golf","Örebro"
209800,"Företag","Bensin","Automat",6019,2021,"Suv","Tvåhjulsdriven",111,"Grå","Volkswagen","T-Cross","Örebro"
109000,"Företag","Bensin","Manuell",19100,2015,"Familjebuss","Tvåhjulsdriven",141,"Vit","Volkswagen","Touran","Örebro"
209900,"Företag","Diesel","Automat",18990,2020,"Suv","Fyrhjulsdriven",192,"Röd","Volkswagen","passat","Örebro"
138800,"Företag","Bensin","Manuell",10589,2015,"Suv","Fyrhjulsdriven",161,"Silver","Volkswagen","tiguan","Örebro"
229900,"Företag","El","Automat",18860,2022,"Suv","Tvåhjulsdriven",207,"Vit","Volkswagen","ID.4","Örebro"
159800,"Företag","Miljöbränsle/Hybrid","Manuell",7085,2017,"Kombi","Tvåhjulsdriven",126,"Vit","Volkswagen","golf","Örebro"
149900,"Företag","Miljöbränsle/Hybrid","Manuell",5141,2016,"Halvkombi","Tvåhjulsdriven",126,"Vit","Volkswagen","golf","Örebro"
238900,"Företag","Diesel","Automat",11779,2017,"Suv","Fyrhjulsdriven",191,"Silver","Volkswagen","tiguan","Örebro"
299000,"Företag","Bensin","Automat",10700,2014,"Cab","Tvåhjulsdriven",266,"Blå","Volkswagen","golf","Örebro"
164000,"Företag","Diesel","Automat",19700,2016,"Kombi","Fyrhjulsdriven",191,"Grå","Volkswagen","passat","Örebro"
9900,"Privat","Bensin","Manuell",23641,2004,"Kombi","Tvåhjulsdriven",105,"Brun","Volkswagen","golf","Örebro"
98500,"Privat","Diesel","Automat",26760,2013,"Kombi","Fyrhjulsdriven",170,"Vit","Volkswagen","passat","Örebro"
33900,"Privat","Bensin","Manuell",17504,2006,"Sedan","Tvåhjulsdriven",75,"Grön","Volkswagen","Polo","Örebro"
139000,"Företag","Bensin","Manuell",13640,2018,"Suv","Tvåhjulsdriven",116,"Röd","Volkswagen","t-roc","Örebro"
79000,"Företag","Diesel","Manuell",16999,2012,"Halvkombi","Tvåhjulsdriven",105,"Grå","Volkswagen","golf","Örebro"
165000,"Privat","Diesel","Automat",22331,2018,"Familjebuss","Tvåhjulsdriven",102,"Vit","Volkswagen","caddy","Örebro"
218900,"Företag","Diesel","Automat",11288,2018,"Suv","Fyrhjulsdriven",191,"Vit","Volkswagen","tiguan","Örebro"
26500,"Privat","Bensin","Manuell",14196,2006,"Halvkombi","Tvåhjulsdriven",75,"Silver","Volkswagen","polo","Örebro"
334800,"Företag","Diesel","Automat",3943,2021,"Kombi","Tvåhjulsdriven",200,"Vit","Volkswagen","passat","Örebro"
358800,"Företag","Diesel","Automat",5851,2022,"Kombi","Fyrhjulsdriven",200,"Vit","Volkswagen","passat","Örebro"
45000,"Privat","Bensin","Manuell",11775,2008,"Halvkombi","Tvåhjulsdriven",141,"Grön","Volkswagen","golf","Örebro"
339900,"Företag","Diesel","Automat",4410,2021,"Suv","Fyrhjulsdriven",150,"Blå","Volkswagen","tiguan","Örebro"
32900,"Privat","Bensin","Manuell",23700,2008,"Familjebuss","Tvåhjulsdriven",141,"Blå","Volkswagen","touran","Örebro"
14500,"Privat","Bensin","Manuell",19542,2003,"Halvkombi","Tvåhjulsdriven",75,"Silver","Volkswagen","polo","Örebro"
159800,"Företag","Diesel","Automat",18873,2017,"Kombi","Fyrhjulsdriven",184,"Silver","Volkswagen","golf","Örebro"
214900,"Företag","Diesel","Automat",13318,2018,"Kombi","Fyrhjulsdriven",191,"Vit","Volkswagen","passat","Örebro"
209900,"Företag","Bensin","Automat",14087,2018,"Halvkombi","Tvåhjulsdriven",245,"Vit","Volkswagen","golf","Örebro"
249800,"Företag","Diesel","Automat",10253,2020,"Kombi","Fyrhjulsdriven",191,"Silver","Volkswagen","passat","Örebro"
129900,"Företag","Diesel","Automat",21400,2015,"Kombi","Fyrhjulsdriven",191,"Silver","Volkswagen","passat","Örebro"
70000,"Privat","Miljöbränsle/Hybrid","Manuell",17360,2010,"Familjebuss","Tvåhjulsdriven",109,"Blå","Volkswagen","caddy","Örebro"
179800,"Företag","Diesel","Automat",10817,2019,"Kombi","Tvåhjulsdriven",116,"Vit","Volkswagen","golf","Örebro"
154800,"Företag","Diesel","Manuell",12331,2018,"Kombi","Fyrhjulsdriven",150,"Grå","Volkswagen","golf","Örebro"
154700,"Företag","Diesel","Automat",19225,2016,"Kombi","Fyrhjulsdriven",191,"Vit","Volkswagen","passat","Örebro"
159900,"Företag","Diesel","Automat",19677,2020,"Kombi","Fyrhjulsdriven",184,"Vit","Volkswagen","golf","Örebro"
219900,"Företag","Diesel","Automat",16701,2016,"Familjebuss","Tvåhjulsdriven",150,"Vit","Volkswagen","sharan","Örebro"
149799,"Privat","Diesel","Automat",19079,2016,"Kombi","Fyrhjulsdriven",191,"Vit","Volkswagen","passat","Örebro"
168700,"Företag","Diesel","Automat",16890,2016,"Kombi","Fyrhjulsdriven",191,"Svart","Volkswagen","passat","Västernorrland"
188900,"Företag","Diesel","Automat",14561,2017,"Kombi","Fyrhjulsdriven",191,"Grå","Volkswagen","passat","Västernorrland"
189800,"Företag","Diesel","Automat",15325,2017,"Kombi","Fyrhjulsdriven",191,"Vit","Volkswagen","passat","Västernorrland"
169900,"Företag","El","Automat",8422,2020,"Halvkombi","Tvåhjulsdriven",136,"Svart","Volkswagen","E-Golf","Västernorrland"
165000,"Företag","Diesel","Manuell",17131,2021,"Halvkombi","Tvåhjulsdriven",116,"Grå","Volkswagen","golf","Västernorrland"
85000,"Privat","Diesel","Manuell",21205,2013,"Kombi","Tvåhjulsdriven",141,"Röd","Volkswagen","passat","Västernorrland"
109900,"Företag","Diesel","Automat",28000,2014,"Suv","Fyrhjulsdriven",177,"Vit","Volkswagen","tiguan","Norrbotten"
189000,"Privat","Diesel","Automat",20232,2019,"Kombi","Fyrhjulsdriven",241,"Silver","Volkswagen","passat","Norrbotten"
49900,"Företag","Diesel","Manuell",25406,2011,"Halvkombi","Tvåhjulsdriven",105,"Grå","Volkswagen","polo","Västernorrland"
69900,"Företag","Bensin","Manuell",26165,2014,"Kombi","Tvåhjulsdriven",105,"Grå","Volkswagen","golf","Västernorrland"
264900,"Företag","Diesel","Automat",12770,2020,"Kombi","Fyrhjulsdriven",191,"Vit","Volkswagen","passat","Norrbotten"
229800,"Företag","Bensin","Automat",10175,2020,"Suv","Fyrhjulsdriven",191,"Vit","Volkswagen","tiguan","Västernorrland"
359700,"Företag","Diesel","Automat",9998,2021,"Suv","Fyrhjulsdriven",200,"Vit","Volkswagen","tiguan","Västernorrland"
448900,"Företag","Diesel","Automat",12242,2018,"Suv","Fyrhjulsdriven",286,"Silver","Volkswagen","touareg","Västernorrland"
122000,"Privat","Diesel","Automat",21200,2015,"Kombi","Fyrhjulsdriven",191,"Silver","Volkswagen","passat","Norrbotten"
269900,"Företag","Diesel","Automat",15505,2018,"Suv","Fyrhjulsdriven",191,"Vit","Volkswagen","tiguan","Norrbotten"
149900,"Företag","Bensin","Manuell",12938,2017,"Halvkombi","Tvåhjulsdriven",150,"Vit","Volkswagen","golf","Norrbotten"
218800,"Företag","Bensin","Automat",7172,2020,"Suv","Tvåhjulsdriven",150,"Röd","Volkswagen","t-roc","Västernorrland"
184800,"Företag","Diesel","Automat",15134,2016,"Kombi","Fyrhjulsdriven",191,"Vit","Volkswagen","passat","Västernorrland"
218800,"Företag","Diesel","Automat",14927,2017,"Suv","Fyrhjulsdriven",191,"Silver","Volkswagen","tiguan","Västernorrland"
74900,"Företag","Diesel","Automat",27900,2014,"Kombi","Fyrhjulsdriven",177,"Blå","Volkswagen","passat","Västernorrland"
59900,"Företag","Miljöbränsle/Hybrid","Manuell",20500,2011,"Kombi","Tvåhjulsdriven",150,"Grå","Volkswagen","passat","Västernorrland"
34900,"Privat","Diesel","Automat",29570,2010,"Kombi","Fyrhjulsdriven",170,"Silver","Volkswagen","passat","Västernorrland"
178800,"Företag","Diesel","Automat",15580,2017,"Kombi","Fyrhjulsdriven",191,"Blå","Volkswagen","passat","Västernorrland"
299900,"Företag","Diesel","Automat",10085,2022,"Suv","Fyrhjulsdriven",150,"Silver","Volkswagen","tiguan","Norrbotten"
149900,"Företag","Miljöbränsle/Hybrid","Automat",11939,2020,"Kombi","Tvåhjulsdriven",131,"Silver","Volkswagen","golf","Västernorrland"
324900,"Företag","Bensin","Automat",10105,2020,"Halvkombi","Fyrhjulsdriven",272,"Grå","Volkswagen","arteon","Norrbotten"
19999,"Privat","Diesel","Manuell",40261,2009,"Familjebuss","Tvåhjulsdriven",175,"Blå","Volkswagen","caravelle","Västernorrland"
109000,"Företag","Diesel","Automat",19940,2013,"Kombi","Fyrhjulsdriven",170,"Röd","Volkswagen","passat","Västernorrland"
249900,"Företag","Diesel","Automat",14365,2020,"Kombi","Fyrhjulsdriven",191,"Vit","Volkswagen","passat","Västernorrland"
73999,"Privat","Bensin","Automat",17200,2012,"Kombi","Tvåhjulsdriven",150,"Vit","Volkswagen","passat","Västernorrland"
224900,"Företag","Diesel","Automat",16281,2018,"Kombi","Fyrhjulsdriven",240,"Vit","Volkswagen","passat","Norrbotten"
